,ID,Count,prediction
617,18905,599.7074830345273,
618,18906,614.4670156190936,
619,18907,652.0115766310843,
620,18908,626.5606076305719,
621,18909,584.8280292477108,
622,18910,586.9497120567422,
623,18911,573.0757514272505,
624,18912,530.3603626637632,
625,18913,423.2553164363145,
626,18914,358.2043635093651,
627,18915,295.97146838090293,
628,18916,249.12007936324642,
629,18917,223.00356377927392,
630,18918,239.7893863180886,
631,18919,278.0923525155851,
632,18920,320.24069524078345,
633,18921,413.8209490239885,
634,18922,587.3718396639252,
635,18923,651.1787001848536,
636,18924,658.0777580727888,
637,18925,582.0184723410468,
638,18926,622.3195263421535,
639,18927,614.4591243222931,
640,18928,598.776020052452,
641,18929,612.7249349078393,
642,18930,627.8048428596096,
643,18931,666.1643587119256,
644,18932,640.1609424375907,
645,18933,597.5225027039603,
646,18934,599.6902394720273,
647,18935,585.5151259973637,
648,18936,516.1695643108854,
649,18937,411.9303169262377,
650,18938,348.6199257392579,
651,18939,288.0521898644929,
652,18940,242.45439870389063,
653,18941,217.03668007463497,
654,18942,233.37336606478465,
655,18943,270.65146368632696,
656,18944,311.6720474864103,
657,18945,402.7483839244752,
658,18946,571.6555910118478,
659,18947,633.755177846947,
660,18948,640.4696383437407,
661,18949,566.4454631946638,
662,18950,605.6681859874092,
663,18951,598.0181039459803,
664,18952,582.754630904089,
665,18953,596.3303160615403,
666,18954,611.0067324479742,
667,18955,648.3398666309658,
668,18956,623.032221124608,
669,18957,581.5346537919659,
670,18958,583.6443886475158,
671,18959,569.8485572442685,
672,18960,504.8159044558808,
673,18961,402.86950236893483,
674,18962,340.9516858251033,
675,18963,281.7161971784908,
676,18964,237.12137451268575,
677,18965,212.2627437327729,
678,18966,228.24008816403423,
679,18967,264.6982171750644,
680,18968,304.8165126812968,
681,18969,393.8895350608541,
682,18970,559.0814611457733,
683,18971,619.8151061764514,
684,18972,626.3818754766668,
685,18973,553.9859352406885,
686,18974,592.3459154698143,
687,18975,584.8641045457986,
688,18976,569.9363666830145,
689,18977,583.2134412244328,
690,18978,597.5670353232636,
691,18979,634.0789903121647,
692,18980,609.3280114879925,
693,18981,568.7432241735485,
694,18982,570.8065533252554,
695,18983,557.314174872355,
696,18984,389.7752819158304,
697,18985,311.06106696538455,
698,18986,263.2534717886881,
699,18987,217.51693876177907,
700,18988,183.08466469290659,
701,18989,163.8909750037401,
702,18990,176.22730172203887,
703,18991,204.3771230489142,
704,18992,235.3530091152989,
705,18993,304.12751107261846,
706,18994,431.6744623307592,
707,18995,478.56774244467334,
708,18996,483.63803506555746,
709,18997,427.7401369090896,
710,18998,457.3584036398279,
711,18999,451.58159483406644,
712,19000,440.0556837395979,
713,19001,450.3070950495819,
714,19002,461.3897018711863,
715,19003,489.5810829736428,
716,19004,470.4705128356379,
717,19005,439.1344420475514,
718,19006,440.7275667781571,
719,19007,430.3099163658493,
720,19008,384.3156930695543,
721,19009,306.7040294350219,
722,19010,259.5660760378427,
723,19011,214.47017538852748,
724,19012,180.52019475430882,
725,19013,161.59535139534265,
726,19014,173.75888298044518,
727,19015,201.51440929254818,
728,19016,232.05641560842565,
729,19017,299.86759197478204,
730,19018,425.6279909686468,
731,19019,471.864436129311,
732,19020,476.8637090772588,
733,19021,421.7487737084908,
734,19022,450.95217688530033,
735,19023,445.2562839364091,
736,19024,433.89181647003625,
737,19025,443.99963609156964,
738,19026,454.9270086553897,
739,19027,482.7235126146072,
740,19028,463.8806245498693,
741,19029,432.98347862566806,
742,19030,434.55428843171717,
743,19031,424.28255822172673,
744,19032,533.1998104106152,
745,19033,425.5213442905871,
746,19034,360.1221210276132,
747,19035,297.5560429045451,
748,19036,250.453820528387,
749,19037,224.19748212477904,
750,19038,241.07317274073944,
751,19039,279.5812056791232,
752,19040,321.9552025542348,
753,19041,416.03646708307696,
754,19042,590.5165159333233,
755,19043,654.6649861579442,
756,19044,661.6009802797203,
757,19045,585.134487707683,
758,19046,625.6513058288767,
759,19047,617.7488207229189,
760,19048,601.9817521182263,
761,19049,616.0053467906691,
762,19050,631.1659896797964,
763,19051,669.7308750290147,
764,19052,643.5882414470747,
765,19053,600.7215236780668,
766,19054,602.9008660933789,
767,19055,588.6498617775997,
768,19056,527.1587286140114,
769,19057,420.70024496371246,
770,19058,356.04198606241334,
771,19059,294.18477314944926,
772,19060,247.61621258753127,
773,19061,221.65735494981732,
774,19062,238.34184627163938,
775,19063,276.41358840071484,
776,19064,318.30749361755215,
777,19065,411.3228301331998,
778,19066,583.8260436087896,
779,19067,647.2477203346367,
780,19068,654.1051305803267,
781,19069,578.5049930356315,
782,19070,618.5627610828581,
783,19071,610.7498100652278,
784,19072,595.1613802171024,
785,19073,609.0260894570215,
786,19074,624.014964310988,
787,19075,662.1429147207662,
788,19076,636.2964736444565,
789,19077,593.9154299948656,
790,19078,596.0700807551234,
791,19079,581.9805383923953,
792,19080,538.4348767557603,
793,19081,429.6992011186326,
794,19082,363.6578747153013,
795,19083,300.4775098585647,
796,19084,252.9128280922709,
797,19085,226.39869951162288,
798,19086,243.44007915873027,
799,19087,282.32619195257803,
800,19088,325.11622551903685,
801,19089,420.1211994191639,
802,19090,596.3143295830208,
803,19091,661.0926227952135,
804,19092,668.096715946074,
805,19093,590.8794594878177,
806,19094,631.794080134101,
807,19095,623.8140067900879,
808,19096,607.8921338351265,
809,19097,622.0534150691064,
810,19098,637.3629082950307,
811,19099,676.3064316884759,
812,19100,649.9071243070218,
813,19101,606.6195322107209,
814,19102,608.8202718619475,
815,19103,594.4293482295791,
816,19104,524.2358147962636,
817,19105,418.3676068181443,
818,19106,354.067855721261,
819,19107,292.5536197762133,
820,19108,246.24326586392607,
821,19109,220.42834116246783,
822,19110,237.02032271905307,
823,19111,274.88097013396646,
824,19112,316.5425880570703,
825,19113,409.04218652721727,
826,19114,580.5889290218572,
827,19115,643.6589543660908,
828,19116,650.478342630785,
829,19117,575.2973818437887,
830,19118,615.1330433462915,
831,19119,607.3634124545499,
832,19120,591.8614150878137,
833,19121,605.6492492841895,
834,19122,620.5550159829742,
835,19123,658.4715600230084,
836,19124,632.7684285717904,
837,19125,590.6223732309765,
838,19126,592.7650771939268,
839,19127,578.7536564970696,
840,19128,512.890145040442,
841,19129,409.31316877801004,
842,19130,346.40501230464616,
843,19131,286.2220860233333,
844,19132,240.91399477020497,
845,19133,215.65776446193308,
846,19134,231.89065734501958,
847,19135,268.9319131995182,
848,19136,309.69187781106336,
849,19137,400.18957204810056,
850,19138,568.0236481565503,
851,19139,629.7286929732229,
852,19140,636.4004939785118,
853,19141,562.8466222398783,
854,19142,601.8201483308818,
855,19143,594.2186701363315,
856,19144,579.0521716762219,
857,19145,592.5416054027615,
858,19146,607.1247769990208,
859,19147,644.2207197470057,
860,19148,619.0738632257052,
861,19149,577.839945537282,
862,19150,579.9362764542443,
863,19151,566.2280951537612,
864,19152,397.8417968567355,
865,19153,317.4985679066371,
866,19154,268.70158038344283,
867,19155,222.01851625483494,
868,19156,186.8736560725981,
869,19157,167.2827472886554,
870,19158,179.87437794336574,
871,19159,208.60676816276018,
872,19160,240.2237093687477,
873,19161,310.42152002041337,
874,19162,440.60809322413667,
875,19163,488.4718436634334,
876,19164,493.6470674923205,
877,19165,436.5923457722135,
878,19166,466.82357130817127,
879,19167,460.9272097326359,
880,19168,449.16276649319883,
881,19169,459.6263337975058,
882,19170,470.93829845081063,
883,19171,499.7131085376552,
884,19172,480.2070394886118,
885,19173,448.2224594313923,
886,19174,449.8485543503049,
887,19175,439.2153075761987,
888,19176,392.38967795201194,
889,19177,313.14749178044065,
890,19178,265.01922981667917,
891,19179,218.97592153694623,
892,19180,184.31269490381698,
893,19181,164.99026460802094,
894,19182,177.409336552017,
895,19183,205.74797124061823,
896,19184,236.93162634087068,
897,19185,306.16742944695415,
898,19186,434.5698947904348,
899,19187,481.77770897395635,
900,19188,486.88201030074197,
901,19189,430.60918009970504,
902,19190,460.42610970808613,
903,19191,454.6105532783879,
904,19192,443.0073327759685,
905,19193,453.32750485744714,
906,19194,464.48444764823495,
907,19195,492.8649208723019,
908,19196,473.6261676474363,
909,19197,442.07991190648363,
910,19198,443.6837224326594,
911,19199,433.19619620931917,
912,19200,541.2665725908582,
913,19201,431.9590425417663,
914,19202,365.5703966073388,
915,19203,302.0577583713167,
916,19204,254.242928040972,
917,19205,227.5893583677903,
918,19206,244.72036074524868,
919,19207,283.8109804319355,
920,19208,326.826052095042,
921,19209,422.33066894275726,
922,19210,599.4504206432132,
923,19211,664.569390938211,
924,19212,671.6103194841401,
925,19213,593.9869678917274,
926,19214,635.1167636053777,
927,19215,627.094722065344,
928,19216,611.0891140046533,
929,19217,625.3248711740175,
930,19218,640.7148789246814,
931,19219,679.8632111404336,
932,19220,653.3250665253812,
933,19221,609.8098196103786,
934,19222,612.0221332245366,
935,19223,597.5555259389129,
936,19224,535.2324744405876,
937,19225,427.1435165300312,
938,19226,361.4949783833697,
939,19227,298.6903858909899,
940,19228,251.40860044806692,
941,19229,225.052167645343,
942,19230,241.99219175997737,
943,19231,280.64702500078164,
944,19232,323.18256000395047,
945,19233,417.6224810787408,
946,19234,592.7676826772083,
947,19235,657.1606996654581,
948,19236,664.1231351802882,
949,19237,587.3651370864661,
950,19238,628.0364133998719,
951,19239,620.1038024444508,
952,19240,604.2766266293183,
953,19241,618.3536820418158,
954,19242,633.572120325597,
955,19243,672.2840227099657,
956,19244,646.0417281943696,
957,19245,603.0115939469783,
958,19246,605.1992444502719,
959,19247,590.8939124635181,
960,19248,546.5018700799493,
961,19249,436.1370838347734,
962,19250,369.10630640920107,
963,19251,304.9793543169011,
964,19252,256.7020441774458,
965,19253,229.79067294501135,
966,19254,247.08737166928648,
967,19255,286.55608790480153,
968,19256,329.98721462852814,
969,19257,426.4155816320791,
970,19258,605.2484902838451,
971,19259,670.9973113749963,
972,19260,678.1063419567872,
973,19261,599.7321933296688,
974,19262,641.2598091325883,
975,19263,633.1601759287448,
976,19264,616.9997566827071,
977,19265,631.3732064928847,
978,19266,646.9120711525362,
979,19267,686.4390581305253,
980,19268,659.6442283830377,
981,19269,615.7080885578728,
982,19270,617.9418003526977,
983,19271,603.3352675726258,
984,19272,532.3093371295225,
985,19273,424.81070002510324,
986,19274,359.5206970952631,
987,19275,297.05910779567824,
988,19276,250.03554874551378,
989,19277,223.8230598845186,
990,19278,240.67056716038758,
991,19279,279.1142895461988,
992,19280,321.4175194943655,
993,19281,415.34166308903133,
994,19282,589.5303205723803,
995,19283,653.5716592908705,
996,19284,660.4960699174488,
997,19285,584.1572806326311,
998,19286,624.6064334184903,
999,19287,616.7171459013231,
1000,19288,600.976409176424,
1001,19289,614.9765836673197,
1002,19290,630.1119074412611,
