,ID,Count
335,18623,407.2931484082551
336,18624,370.4778600294451
337,18625,295.66071471073224
338,18626,250.22003035753298
339,18627,206.74787173913617
340,18628,174.02030843578154
341,18629,155.77688097378268
342,18630,167.50244730717148
343,18631,194.25859642502155
344,18632,223.70089437163236
345,18633,289.0704329029155
346,18634,410.3026498950642
347,18635,454.87428609778226
348,18636,459.6935531140881
349,18637,406.5631093687506
350,18638,434.7150024858589
351,18639,429.2241982623631
352,18640,418.2689246078103
353,18641,428.0127978101768
354,18642,438.54671478570833
355,18643,465.3423660922168
356,18644,447.17794300753405
357,18645,417.39329275921864
358,18646,418.90754332445135
359,18647,409.0056613674521
360,18648,372.0290564952221
361,18649,296.89865064485787
362,18650,251.26770545133314
363,18651,207.6135282399678
364,18652,174.7489341285492
365,18653,156.42912115676447
366,18654,168.20378261571392
367,18655,195.07196013911056
368,18656,224.63753343749414
369,18657,290.2807752263245
370,18658,412.0205933650616
371,18659,456.7788516902084
372,18660,461.61829705121403
373,18661,408.26539532537436
374,18662,436.5351608494997
375,18663,431.0213665447475
376,18664,420.0202229918606
377,18665,429.8048939403416
378,18666,440.38291658734806
379,18667,467.2907616956712
380,18668,449.05028389373865
381,18669,419.1409248593277
382,18670,420.6615156148349
383,18671,410.7181743266491
384,18672,373.58025296099925
385,18673,298.1365865789835
386,18674,252.31538054513334
387,18675,208.4791847407994
388,18676,175.4775598213168
389,18677,157.08136133974625
390,18678,168.90511792425636
391,18679,195.88532385319957
392,18680,225.5741725033559
393,18681,291.4911175497336
394,18682,413.738536835059
395,18683,458.6834172826345
396,18684,463.54304098833995
397,18685,409.967681281998
398,18686,438.35531921314043
399,18687,432.8185348271319
400,18688,421.771521375911
401,18689,431.59699007050637
402,18690,442.2191183889879
403,18691,469.2391572991256
404,18692,450.92262477994336
405,18693,420.88855695943664
406,18694,422.4154879052184
407,18695,412.4306872858461
408,18696,375.13144942677627
409,18697,299.37452251310907
410,18698,253.36305563893347
411,18699,209.34484124163106
412,18700,176.20618551408444
413,18701,157.73360152272807
414,18702,169.6064532327988
415,18703,196.69868756728863
416,18704,226.51081156921765
417,18705,292.70145987314265
418,18706,415.45648030505635
419,18707,460.5879828750607
420,18708,465.46778492546593
421,18709,411.6699672386218
422,18710,440.1754775767813
423,18711,434.6157031095163
424,18712,423.5228197599614
425,18713,433.38908620067116
426,18714,444.05532019062775
427,18715,471.18755290258014
428,18716,452.79496566614796
429,18717,422.63618905954564
430,18718,424.169460195602
431,18719,414.1432002450432
432,18720,376.68264589255335
433,18721,300.6124584472347
434,18722,254.41073073273367
435,18723,210.21049774246268
436,18724,176.93481120685203
437,18725,158.38584170570982
438,18726,170.30778854134124
439,18727,197.51205128137764
440,18728,227.44745063507943
441,18729,293.91180219655166
442,18730,417.1744237750537
443,18731,462.4925484674867
444,18732,467.3925288625919
445,18733,413.37225319524555
446,18734,441.99563594042206
447,18735,436.4128713919007
448,18736,425.27411814401177
449,18737,435.18118233083595
450,18738,445.89152199226754
451,18739,473.13594850603454
452,18740,454.66730655235267
453,18741,424.3838211596547
454,18742,425.9234324859855
455,18743,415.85571320424015
456,18744,378.2338423583304
457,18745,301.85039438136033
458,18746,255.45840582653383
459,18747,211.0761542432943
460,18748,177.66343689961965
461,18749,159.0380818886916
462,18750,171.00912384988368
463,18751,198.3254149954667
464,18752,228.38408970094122
465,18753,295.12214451996067
466,18754,418.8923672450511
467,18755,464.3971140599129
468,18756,469.3172727997179
469,18757,415.0745391518692
470,18758,443.8157943040628
471,18759,438.2100396742851
472,18760,427.0254165280622
473,18761,436.97327846100075
474,18762,447.72772379390744
475,18763,475.08434410948905
476,18764,456.5396474385574
477,18765,426.1314532597637
478,18766,427.6774047763691
479,18767,417.5682261634372
480,18768,379.78503882410746
481,18769,303.0883303154859
482,18770,256.50608092033394
483,18771,211.94181074412592
484,18772,178.39206259238728
485,18773,159.6903220716734
486,18774,171.71045915842612
487,18775,199.1387787095557
488,18776,229.32072876680292
489,18777,296.33248684336974
490,18778,420.6103107150485
491,18779,466.3016796523391
492,18780,471.2420167368438
493,18781,416.776825108493
494,18782,445.6359526677036
495,18783,440.00720795666956
496,18784,428.77671491211254
497,18785,438.76537459116554
498,18786,449.5639255955472
499,18787,477.03273971294345
500,18788,458.41198832476204
501,18789,427.87908535987276
502,18790,429.4313770667526
503,18791,419.28073912263415
504,18792,381.33623528988454
505,18793,304.32626624961154
506,18794,257.55375601413414
507,18795,212.80746724495754
508,18796,179.12068828515487
509,18797,160.34256225465518
510,18798,172.41179446696856
511,18799,199.95214242364477
512,18800,230.2573678326647
513,18801,297.5428291667788
514,18802,422.32825418504586
515,18803,468.2062452447651
516,18804,473.16676067396975
517,18805,418.47911106511674
518,18806,447.45611103134434
519,18807,441.8043762390539
520,18808,430.52801329616295
521,18809,440.5574707213302
522,18810,451.400127397187
523,18811,478.98113531639797
524,18812,460.28432921096675
525,18813,429.6267174599817
526,18814,431.18534935713615
527,18815,420.9932520818312
528,18816,382.8874317556616
529,18817,305.5642021837371
530,18818,258.60143110793433
531,18819,213.67312374578916
532,18820,179.84931397792252
533,18821,160.994802437637
534,18822,173.113129775511
535,18823,200.76550613773378
536,18824,231.19400689852648
537,18825,298.75317149018787
538,18826,424.0461976550432
539,18827,470.1108108371913
540,18828,475.09150461109573
541,18829,420.18139702174045
542,18830,449.2762693949852
543,18831,443.6015445214383
544,18832,432.27931168021325
545,18833,442.34956685149507
546,18834,453.23632919882687
547,18835,480.9295309198523
548,18836,462.1566700971714
549,18837,431.37434956009076
550,18838,432.9393216475197
551,18839,422.70576504102814
552,18840,384.43862822143865
553,18841,306.8021381178628
554,18842,259.6491062017345
555,18843,214.53878024662077
556,18844,180.5779396706901
557,18845,161.64704262061878
558,18846,173.81446508405344
559,18847,201.57886985182284
560,18848,232.13064596438824
561,18849,299.9635138135969
562,18850,425.7641411250406
563,18851,472.0153764296174
564,18852,477.0162485482217
565,18853,421.8836829783642
566,18854,451.09642775862596
567,18855,445.3987128038228
568,18856,434.03061006426367
569,18857,444.1416629816598
570,18858,455.07253100046665
571,18859,482.87792652330677
572,18860,464.0290109833761
573,18861,433.1219816601997
574,18862,434.69329393790326
575,18863,424.4182780002252
576,18864,385.9898246872157
577,18865,308.04007405198837
578,18866,260.69678129553466
579,18867,215.4044367474524
580,18868,181.30656536345774
581,18869,162.29928280360053
582,18870,174.51580039259585
583,18871,202.39223356591185
584,18872,233.06728503025
585,18873,301.17385613700594
586,18874,427.48208459503803
587,18875,473.91994202204353
588,18876,478.9409924853476
589,18877,423.585968934988
590,18878,452.9165861222667
591,18879,447.19588108620724
592,18880,435.78190844831397
593,18881,445.93375911182466
594,18882,456.90873280210644
595,18883,484.8263221267612
596,18884,465.9013518695808
597,18885,434.8696137603087
598,18886,436.44726622828676
599,18887,426.13079095942226
600,18888,387.54102115299276
601,18889,309.27800998611394
602,18890,261.7444563893348
603,18891,216.270093248284
604,18892,182.03519105622536
605,18893,162.95152298658235
606,18894,175.2171357011383
607,18895,203.20559728000092
608,18896,234.00392409611177
609,18897,302.38419846041495
610,18898,429.2000280650354
611,18899,475.82450761446967
612,18900,480.8657364224736
613,18901,425.2882548916117
614,18902,454.7367444859075
615,18903,448.9930493685915
616,18904,437.5332068323644
617,18905,447.7258552419894
618,18906,458.7449346037463
619,18907,486.7747177302157
620,18908,467.7736927557854
621,18909,436.61724586041777
622,18910,438.2012385186704
623,18911,427.84330391861926
624,18912,389.09221761876984
625,18913,310.5159459202396
626,18914,262.792131483135
627,18915,217.13574974911563
628,18916,182.76381674899295
629,18917,163.6037631695641
630,18918,175.91847100968073
631,18919,204.0189609940899
632,18920,234.9405631619735
633,18921,303.594540783824
634,18922,430.9179715350327
635,18923,477.7290732068958
636,18924,482.79048035959954
637,18925,426.99054084823547
638,18926,456.55690284954824
639,18927,450.790217650976
640,18928,439.28450521641474
641,18929,449.51795137215424
642,18930,460.58113640538613
643,18931,488.72311333367014
644,18932,469.64603364199013
645,18933,438.36487796052677
646,18934,439.9552108090538
647,18935,429.55581687781626
648,18936,390.64341408454686
649,18937,311.7538818543652
650,18938,263.83980657693513
651,18939,218.00140624994725
652,18940,183.4924424417606
653,18941,164.2560033525459
654,18942,176.61980631822317
655,18943,204.83232470817893
656,18944,235.87720222783526
657,18945,304.804883107233
658,18946,432.63591500503003
659,18947,479.6336387993219
660,18948,484.7152242967255
661,18949,428.6928268048591
662,18950,458.37706121318905
663,18951,452.58738593336045
664,18952,441.03580360046516
665,18953,451.310047502319
666,18954,462.41733820702586
667,18955,490.6715089371246
668,18956,471.5183745281947
669,18957,440.1125100606358
670,18958,441.70918309943744
671,18959,431.26832983701325
672,18960,392.1946105503239
673,18961,312.9918177884908
674,18962,264.8874816707353
675,18963,218.86706275077893
676,18964,184.2210681345282
677,18965,164.9082435355277
678,18966,177.3211416267656
679,18967,205.64568842226797
680,18968,236.81384129369704
681,18969,306.0152254306421
682,18970,434.35385847502744
683,18971,481.5382043917481
684,18972,486.6399682338515
685,18973,430.3951127614829
686,18974,460.1972195768298
687,18975,454.38455421574486
688,18976,442.7871019845155
689,18977,453.10214363248383
690,18978,464.25354000866577
691,18979,492.61990454057906
692,18980,473.39071541439944
693,18981,441.8601421607448
694,18982,443.46315538982105
695,18983,432.98084279621025
696,18984,393.745807016101
697,18985,314.2297537226164
698,18986,265.9351567645355
699,18987,219.73271925161055
700,18988,184.94969382729582
701,18989,165.5604837185095
702,18990,178.02247693530805
703,18991,206.459052136357
704,18992,237.75048035955882
705,18993,307.2255677540511
706,18994,436.07180194502484
707,18995,483.4427699841741
708,18996,488.5647121709774
709,18997,432.09739871810666
710,18998,462.01737794047057
711,18999,456.1817224981292
712,19000,444.53840036856593
713,19001,454.8942397626485
714,19002,466.08974181030555
715,19003,494.5683001440334
716,19004,475.26305630060415
717,19005,443.60777426085383
718,19006,445.2171276802045
719,19007,434.69335575540725
720,19008,395.2970034818781
721,19009,315.46768965674204
722,19010,266.98283185833566
723,19011,220.59837575244217
724,19012,185.67831952006344
725,19013,166.21272390149124
726,19014,178.7238122438505
727,19015,207.27241585044604
728,19016,238.68711942542058
729,19017,308.43591007746016
730,19018,437.7897454150222
731,19019,485.3473355766003
732,19020,490.4894561081034
733,19021,433.7996846747303
734,19022,463.8375363041113
735,19023,457.97889078051367
736,19024,446.28969875261623
737,19025,456.6863358928133
738,19026,467.9259436119454
739,19027,496.5166957474879
740,19028,477.1353971868088
741,19029,445.3554063609628
742,19030,446.9710999705881
743,19031,436.40586871460425
744,19032,396.8481999476552
745,19033,316.7056255908676
746,19034,268.03050695213585
747,19035,221.46403225327379
748,19036,186.40694521283106
749,19037,166.86496408447306
750,19038,179.42514755239293
751,19039,208.08577956453507
752,19040,239.62375849128233
753,19041,309.6462524008692
754,19042,439.50768888501955
755,19043,487.2519011690264
756,19044,492.41420004522934
757,19045,435.5019706313541
758,19046,465.6576946677521
759,19047,459.77605906289807
760,19048,448.04099713666665
761,19049,458.4784320229781
762,19050,469.76214541358524
763,19051,498.4650913509423
764,19052,479.0077380730135
765,19053,447.1030384610718
766,19054,448.7250722609716
767,19055,438.1183816738013
768,19056,398.3993964134322
769,19057,317.94356152499324
770,19058,269.078182045936
771,19059,222.3296887541054
772,19060,187.13557090559868
773,19061,167.51720426745482
774,19062,180.12648286093537
775,19063,208.8991432786241
776,19064,240.56039755714409
777,19065,310.85659472427824
778,19066,441.22563235501696
779,19067,489.1564667614525
780,19068,494.3389439823553
781,19069,437.20425658797785
782,19070,467.4778530313929
783,19071,461.5732273452825
784,19072,449.79229552071695
785,19073,460.2705281531429
786,19074,471.598347215225
787,19075,500.41348695439683
788,19076,480.88007895921817
789,19077,448.85067056118083
790,19078,450.4790445513552
791,19079,439.83089463299837
792,19080,399.95059287920924
793,19081,319.1814974591188
794,19082,270.1258571397362
795,19083,223.19534525493702
796,19084,187.86419659836628
797,19085,168.16944445043663
798,19086,180.8278181694778
799,19087,209.71250699271314
800,19088,241.49703662300584
801,19089,312.0669370476873
802,19090,442.94357582501436
803,19091,491.0610323538787
804,19092,496.2636879194813
805,19093,438.90654254460156
806,19094,469.29801139503365
807,19095,463.3703956276669
808,19096,451.54359390476736
809,19097,462.0626242833077
810,19098,473.4345490168649
811,19099,502.36188255785123
812,19100,482.7524198454229
813,19101,450.59830266128984
814,19102,452.23301684173873
815,19103,441.5434075921953
816,19104,401.5017893449863
817,19105,320.4194333932445
818,19106,271.1735322335363
819,19107,224.06100175576864
820,19108,188.5928222911339
821,19109,168.8216846334184
822,19110,181.52915347802022
823,19111,210.52587070680218
824,19112,242.4336756888676
825,19113,313.2772793710963
826,19114,444.6615192950117
827,19115,492.9655979463048
828,19116,498.18843185660717
829,19117,440.60882850122533
830,19118,471.1181697586744
831,19119,465.1675639100513
832,19120,453.2948922888177
833,19121,463.8547204134725
834,19122,475.27075081850467
835,19123,504.31027816130575
836,19124,484.6247607316275
837,19125,452.3459347613989
838,19126,453.9869891321223
839,19127,443.25592055139236
840,19128,403.0529858107634
841,19129,321.6573693273701
842,19130,272.2212073273365
843,19131,224.92665825660026
844,19132,189.32144798390152
845,19133,169.4739248164002
846,19134,182.23048878656266
847,19135,211.33923442089122
848,19136,243.37031475472938
849,19137,314.4876216945054
850,19138,446.37946276500907
851,19139,494.87016353873094
852,19140,500.1131757937332
853,19141,442.31111445784904
854,19142,472.93832812231517
855,19143,466.9647321924357
856,19144,455.04619067286814
857,19145,465.64681654363727
858,19146,477.10695262014445
859,19147,506.25867376476015
860,19148,486.4971016178322
861,19149,454.09356686150784
862,19150,455.7409614225058
863,19151,444.9684335105893
864,19152,404.6041822765404
865,19153,322.89530526149565
866,19154,273.2688824211367
867,19155,225.79231475743188
868,19156,190.05007367666914
869,19157,170.12616499938198
870,19158,182.9318240951051
871,19159,212.15259813498025
872,19160,244.30695382059116
873,19161,315.6979640179144
874,19162,448.0974062350065
875,19163,496.7747291311571
876,19164,502.03791973085913
877,19165,444.0134004144728
878,19166,474.75848648595604
879,19167,468.76190047482015
880,19168,456.7974890569185
881,19169,467.43891267380195
882,19170,478.94315442178436
883,19171,508.20706936821455
884,19172,488.3694425040369
885,19173,455.8411989616168
886,19174,457.4949337128894
887,19175,446.68094646978636
888,19176,406.15537874231745
889,19177,324.1332411956212
890,19178,274.3165575149368
891,19179,226.6579712582635
892,19180,190.77869936943674
893,19181,170.77840518236374
894,19182,183.63315940364754
895,19183,212.96596184906923
896,19184,245.24359288645286
897,19185,316.9083063413234
898,19186,449.81534970500377
899,19187,498.6792947235831
900,19188,503.96266366798505
901,19189,445.71568637109647
902,19190,476.5786448495967
903,19191,470.5590687572045
904,19192,458.5487874409688
905,19193,469.2310088039668
906,19194,480.77935622342403
907,19195,510.15546497166895
908,19196,490.24178339024144
909,19197,457.5888310617258
910,19198,459.2489060032728
911,19199,448.3934594289833
912,19200,407.70657520809453
913,19201,325.3711771297469
914,19202,275.364232608737
915,19203,227.52362775909518
916,19204,191.5073250622044
917,19205,171.43064536534553
918,19206,184.33449471218998
919,19207,213.7793255631583
920,19208,246.18023195231464
921,19209,318.11864866473246
922,19210,451.53329317500123
923,19211,500.5838603160093
924,19212,505.8874076051111
925,19213,447.41797232772024
926,19214,478.39880321323756
927,19215,472.3562370395889
928,19216,460.3000858250192
929,19217,471.02310493413154
930,19218,482.61555802506393
931,19219,512.1038605751235
932,19220,492.1141242764462
933,19221,459.33646316183484
934,19222,461.00287829365647
935,19223,450.1059723881804
936,19224,409.2577716738716
937,19225,326.6091130638724
938,19226,276.4119077025371
939,19227,228.38928425992674
940,19228,192.23595075497195
941,19229,172.0828855483273
942,19230,185.03583002073242
943,19231,214.5926892772473
944,19232,247.11687101817637
945,19233,319.32899098814147
946,19234,453.2512366449985
947,19235,502.4884259084354
948,19236,507.8121515422369
949,19237,449.1202582843439
950,19238,480.2189615768782
951,19239,474.1534053219733
952,19240,462.0513842090695
953,19241,472.8152010642963
954,19242,484.45175982670366
955,19243,514.0522561785779
956,19244,493.98646516265086
957,19245,461.08409526194384
958,19246,462.75685058403985
959,19247,451.8184853473773
960,19248,410.80896813964864
961,19249,327.84704899799806
962,19250,277.4595827963373
963,19251,229.25494076075836
964,19252,192.96457644773957
965,19253,172.7351257313091
966,19254,185.73716532927483
967,19255,215.4060529913363
968,19256,248.05351008403812
969,19257,320.53933331155054
970,19258,454.9691801149959
971,19259,504.39299150086146
972,19260,509.73689547936294
973,19261,450.82254424096766
974,19262,482.0391199405191
975,19263,475.9505736043577
976,19264,463.8026825931199
977,19265,474.60729719446107
978,19266,486.2879616283435
979,19267,516.0006517820323
980,19268,495.8588060488555
981,19269,462.8317273620528
982,19270,464.51082287442347
983,19271,453.53099830657436
984,19272,412.36016460542567
985,19273,329.0849849321237
986,19274,278.50725789013745
987,19275,230.12059726158998
988,19276,193.6932021405072
989,19277,173.38736591429088
990,19278,186.43850063781727
991,19279,216.21941670542535
992,19280,248.9901491498999
993,19281,321.74967563495954
994,19282,456.6871235849933
995,19283,506.29755709328765
996,19284,511.6616394164888
997,19285,452.5248301975914
998,19286,483.85927830415983
999,19287,477.7477418867421
1000,19288,465.5539809771703
1001,19289,476.39939332462586
1002,19290,488.12416342998335
1003,19291,517.9490473854868
1004,19292,497.7311469350602
1005,19293,464.57935946216185
1006,19294,466.26479516480697
1007,19295,455.2435112657713
1008,19296,413.91136107120275
1009,19297,330.3229208662493
1010,19298,279.55493298393765
1011,19299,230.9862537624216
1012,19300,194.4218278332748
1013,19301,174.03960609727267
1014,19302,187.1398359463597
1015,19303,217.03278041951438
1016,19304,249.9267882157617
1017,19305,322.96001795836855
1018,19306,458.4050670549907
1019,19307,508.2021226857138
1020,19308,513.5863833536148
1021,19309,454.22711615421514
1022,19310,485.6794366678006
1023,19311,479.5449101691265
1024,19312,467.3052793612207
1025,19313,478.19148945479066
1026,19314,489.96036523162314
1027,19315,519.8974429889412
1028,19316,499.6034878212648
1029,19317,466.3269915622708
1030,19318,468.0187674551905
1031,19319,456.95602422496836
1032,19320,415.46255753697983
1033,19321,331.5608568003749
1034,19322,280.60260807773784
1035,19323,231.85191026325322
1036,19324,195.15045352604244
1037,19325,174.69184628025445
1038,19326,187.84117125490215
1039,19327,217.84614413360342
1040,19328,250.86342728162344
1041,19329,324.1703602817776
1042,19330,460.12301052498805
1043,19331,510.10668827813987
1044,19332,515.5111272907408
1045,19333,455.9294021108389
1046,19334,487.49959503144134
1047,19335,481.34207845151093
1048,19336,469.05657774527106
1049,19337,479.98358558495545
1050,19338,491.79656703326293
1051,19339,521.8458385923957
1052,19340,501.47582870746953
1053,19341,468.07462366237985
1054,19342,469.7727397455741
1055,19343,458.6685371841654
1056,19344,417.01375400275685
1057,19345,332.79879273450047
1058,19346,281.650283171538
1059,19347,232.71756676408484
1060,19348,195.87907921881003
1061,19349,175.34408646323624
1062,19350,188.5425065634446
1063,19351,218.65950784769245
1064,19352,251.8000663474852
1065,19353,325.3807026051867
1066,19354,461.8409539949854
1067,19355,512.0112538705661
1068,19356,517.4358712278668
1069,19357,457.6316880674626
1070,19358,489.3197533950821
1071,19359,483.13924673389533
1072,19360,470.80787612932147
